defined_class	defined_class_label	v0	v0_label	v1	v1_label
http://purl.obolibrary.org/obo/CHEBI_32683	L-argininium(2+)	http://purl.obolibrary.org/obo/CHEBI_32697	argininium +2 ion	http://purl.obolibrary.org/obo/CHEBI_32682	L-argininium(1+)
http://purl.obolibrary.org/obo/CHEBI_32683	L-argininium(2+)	http://purl.obolibrary.org/obo/CHEBI_32697	argininium(2+)	http://purl.obolibrary.org/obo/CHEBI_32682	L-argininium +1 ion
http://purl.obolibrary.org/obo/CHEBI_32683	L-argininium(2+)	http://purl.obolibrary.org/obo/CHEBI_32697	argininium(2+)	http://purl.obolibrary.org/obo/CHEBI_32682	L-argininium(1+)
http://purl.obolibrary.org/obo/CHEBI_32651	L-asparaginium	http://purl.obolibrary.org/obo/CHEBI_33719	alpha-amino-acid cation	http://purl.obolibrary.org/obo/CHEBI_17196	L-asparagine
http://purl.obolibrary.org/obo/CHEBI_78902	L-canavanine +1 ion	http://purl.obolibrary.org/obo/CHEBI_36916	cation	http://purl.obolibrary.org/obo/CHEBI_609827	L-canavanine
http://purl.obolibrary.org/obo/CHEBI_78902	L-canavanine(1+)	http://purl.obolibrary.org/obo/CHEBI_36916	cation	http://purl.obolibrary.org/obo/CHEBI_609827	L-canavanine
http://purl.obolibrary.org/obo/CHEBI_32442	L-cysteinate -1 ion	http://purl.obolibrary.org/obo/CHEBI_32456	cysteinate -1 ion	http://purl.obolibrary.org/obo/CHEBI_32443	L-cysteinate -2 ion
http://purl.obolibrary.org/obo/CHEBI_32442	L-cysteinate -1 ion	http://purl.obolibrary.org/obo/CHEBI_32456	cysteinate -1 ion	http://purl.obolibrary.org/obo/CHEBI_32443	L-cysteinate(2-)
http://purl.obolibrary.org/obo/CHEBI_32442	L-cysteinate -1 ion	http://purl.obolibrary.org/obo/CHEBI_32456	cysteinate(1-)	http://purl.obolibrary.org/obo/CHEBI_32443	L-cysteinate -2 ion
http://purl.obolibrary.org/obo/CHEBI_32442	L-cysteinate -1 ion	http://purl.obolibrary.org/obo/CHEBI_32456	cysteinate(1-)	http://purl.obolibrary.org/obo/CHEBI_32443	L-cysteinate(2-)
http://purl.obolibrary.org/obo/CHEBI_32442	L-cysteinate(1-)	http://purl.obolibrary.org/obo/CHEBI_32456	cysteinate -1 ion	http://purl.obolibrary.org/obo/CHEBI_32443	L-cysteinate -2 ion
http://purl.obolibrary.org/obo/CHEBI_32442	L-cysteinate(1-)	http://purl.obolibrary.org/obo/CHEBI_32456	cysteinate -1 ion	http://purl.obolibrary.org/obo/CHEBI_32443	L-cysteinate(2-)
http://purl.obolibrary.org/obo/CHEBI_32442	L-cysteinate(1-)	http://purl.obolibrary.org/obo/CHEBI_32456	cysteinate(1-)	http://purl.obolibrary.org/obo/CHEBI_32443	L-cysteinate -2 ion
http://purl.obolibrary.org/obo/CHEBI_32442	L-cysteinate(1-)	http://purl.obolibrary.org/obo/CHEBI_32456	cysteinate(1-)	http://purl.obolibrary.org/obo/CHEBI_32443	L-cysteinate(2-)
http://purl.obolibrary.org/obo/CHEBI_32445	L-cysteinium	http://purl.obolibrary.org/obo/CHEBI_36916	cation	http://purl.obolibrary.org/obo/CHEBI_35235	L-cysteine zwitterion
http://purl.obolibrary.org/obo/CHEBI_32666	L-glutaminium	http://purl.obolibrary.org/obo/CHEBI_36916	cation	http://purl.obolibrary.org/obo/CHEBI_18050	L-glutamine
http://purl.obolibrary.org/obo/CHEBI_32510	L-histidinate -1 ion	http://purl.obolibrary.org/obo/CHEBI_32529	histidinate -1 ion	http://purl.obolibrary.org/obo/CHEBI_32511	L-histidinate -2 ion
http://purl.obolibrary.org/obo/CHEBI_32510	L-histidinate -1 ion	http://purl.obolibrary.org/obo/CHEBI_32529	histidinate -1 ion	http://purl.obolibrary.org/obo/CHEBI_32511	L-histidinate(2-)
http://purl.obolibrary.org/obo/CHEBI_32510	L-histidinate -1 ion	http://purl.obolibrary.org/obo/CHEBI_32529	histidinate(1-)	http://purl.obolibrary.org/obo/CHEBI_32511	L-histidinate -2 ion
http://purl.obolibrary.org/obo/CHEBI_32510	L-histidinate -1 ion	http://purl.obolibrary.org/obo/CHEBI_32529	histidinate(1-)	http://purl.obolibrary.org/obo/CHEBI_32511	L-histidinate(2-)
http://purl.obolibrary.org/obo/CHEBI_32510	L-histidinate(1-)	http://purl.obolibrary.org/obo/CHEBI_32529	histidinate -1 ion	http://purl.obolibrary.org/obo/CHEBI_32511	L-histidinate -2 ion
http://purl.obolibrary.org/obo/CHEBI_32510	L-histidinate(1-)	http://purl.obolibrary.org/obo/CHEBI_32529	histidinate -1 ion	http://purl.obolibrary.org/obo/CHEBI_32511	L-histidinate(2-)
http://purl.obolibrary.org/obo/CHEBI_32510	L-histidinate(1-)	http://purl.obolibrary.org/obo/CHEBI_32529	histidinate(1-)	http://purl.obolibrary.org/obo/CHEBI_32511	L-histidinate -2 ion
http://purl.obolibrary.org/obo/CHEBI_32510	L-histidinate(1-)	http://purl.obolibrary.org/obo/CHEBI_32529	histidinate(1-)	http://purl.obolibrary.org/obo/CHEBI_32511	L-histidinate(2-)
http://purl.obolibrary.org/obo/CHEBI_32605	L-isoleucinium	http://purl.obolibrary.org/obo/CHEBI_33719	alpha-amino-acid cation	http://purl.obolibrary.org/obo/CHEBI_17191	L-isoleucine
http://purl.obolibrary.org/obo/CHEBI_32620	L-leucinium	http://purl.obolibrary.org/obo/CHEBI_36916	cation	http://purl.obolibrary.org/obo/CHEBI_15603	L-leucine
http://purl.obolibrary.org/obo/CHEBI_32552	L-lysinium +2 ion	http://purl.obolibrary.org/obo/CHEBI_32565	lysinium +2 ion	http://purl.obolibrary.org/obo/CHEBI_32551	L-lysinium +1 ion
http://purl.obolibrary.org/obo/CHEBI_32552	L-lysinium +2 ion	http://purl.obolibrary.org/obo/CHEBI_32565	lysinium +2 ion	http://purl.obolibrary.org/obo/CHEBI_32551	L-lysinium(1+)
http://purl.obolibrary.org/obo/CHEBI_32552	L-lysinium +2 ion	http://purl.obolibrary.org/obo/CHEBI_32565	lysinium(2+)	http://purl.obolibrary.org/obo/CHEBI_32551	L-lysinium +1 ion
http://purl.obolibrary.org/obo/CHEBI_32552	L-lysinium +2 ion	http://purl.obolibrary.org/obo/CHEBI_32565	lysinium(2+)	http://purl.obolibrary.org/obo/CHEBI_32551	L-lysinium(1+)
